rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw,
106682,Tag 0,2.973,2.914,1.661,4.33,3.79,4.70,4.86,null,null,null,null,null,-0.177,-0.292,9.872,-32.55,29.1,-35.55,0,0,0,-2.018,0.572,49.308,-0.177,-0.292,9.872,-0.009,-0.005,-0.001,-32.550,29.100,-35.550,0.572,-2.018,49.308,
106794,Tag 0,2.951,2.673,1.303,4.39,3.86,4.72,4.94,null,null,null,null,null,-0.191,-0.335,9.924,-33,30.3,-34.95,0,0,0,-2.01,0.579,49.305,-0.191,-0.335,9.924,0.001,0.004,0.003,-33.000,30.300,-34.950,0.579,-2.010,49.305,
106906,Tag 0,2.948,2.482,1.006,4.35,3.80,4.65,4.85,null,null,null,null,null,-0.019,-0.368,9.9,-32.7,26.55,-33.6,0,0,0,-2.014,0.578,49.305,-0.019,-0.368,9.900,-0.001,0.001,-0.001,-32.700,26.550,-33.600,0.578,-2.014,49.305,
107018,Tag 0,2.947,2.278,0.740,4.39,3.78,4.82,4.84,null,null,null,null,null,-0.057,-0.301,9.891,-32.55,31.5,-36.3,0,0,0,-2.003,0.575,49.303,-0.057,-0.301,9.891,0.000,-0.005,-0.004,-32.550,31.500,-36.300,0.575,-2.003,49.303,
107130,Tag 0,2.971,2.174,0.638,4.41,3.83,5.16,4.84,null,null,null,null,null,-0.062,-0.287,9.9,-32.4,29.7,-36.9,0,0,0,-1.988,0.581,49.303,-0.062,-0.287,9.900,-0.001,-0.001,-0.001,-32.400,29.700,-36.900,0.581,-1.988,49.303,
107242,Tag 0,2.961,2.063,0.531,4.39,3.81,5.13,4.91,null,null,null,null,null,-0.053,-0.388,9.857,-33.45,29.7,-32.55,0,0,0,-2.016,0.576,49.304,-0.053,-0.388,9.857,-0.001,-0.005,-0.002,-33.450,29.700,-32.550,0.576,-2.016,49.304,
107355,Tag 0,2.969,1.973,0.453,4.39,3.81,4.70,4.85,null,null,null,null,null,-0.048,-0.292,9.743,-31.95,28.5,-33.6,0,0,0,-2.004,0.572,49.302,-0.048,-0.292,9.743,-0.003,-0.003,0.002,-31.950,28.500,-33.600,0.572,-2.004,49.302,
107467,Tag 0,2.976,2.083,0.553,4.39,3.83,5.09,4.86,null,null,null,null,null,-0.11,-0.325,9.824,-33.45,31.65,-35.1,0,0,0,-2.018,0.561,49.3,-0.110,-0.325,9.824,-0.002,0.000,0.003,-33.450,31.650,-35.100,0.561,-2.018,49.300,
107579,Tag 0,2.972,1.893,0.390,4.41,3.86,5.11,4.85,null,null,null,null,null,-0.129,-0.56,9.924,-31.5,29.1,-34.95,0,0,0,-2.015,0.559,49.298,-0.129,-0.560,9.924,0.004,-0.001,0.002,-31.500,29.100,-34.950,0.559,-2.015,49.298,
107691,Tag 0,2.966,1.825,0.306,4.40,3.82,4.85,4.90,null,null,null,null,null,-0.057,-0.368,9.991,-33,29.85,-36,0,0,0,-2.025,0.564,49.3,-0.057,-0.368,9.991,0.005,0.002,-0.005,-33.000,29.850,-36.000,0.564,-2.025,49.300,
107803,Tag 0,2.972,1.960,0.422,4.44,3.80,5.10,4.88,null,null,null,null,null,-0.182,-0.34,9.8,-32.25,29.55,-33,0,0,0,-2.023,0.565,49.302,-0.182,-0.340,9.800,0.013,-0.005,0.002,-32.250,29.550,-33.000,0.565,-2.023,49.302,
107915,Tag 0,2.985,1.916,0.386,4.45,3.84,4.04,4.87,null,null,null,null,null,-0.072,-0.397,9.786,-33.9,30.15,-32.85,0,0,0,-2.036,0.557,49.302,-0.072,-0.397,9.786,-0.001,0.002,0.003,-33.900,30.150,-32.850,0.557,-2.036,49.302,
108027,Tag 0,2.987,2.160,0.642,4.37,3.80,5.11,4.89,null,null,null,null,null,-0.139,-0.225,9.9,-34.2,30.45,-34.35,0,0,0,-2.03,0.561,49.302,-0.139,-0.225,9.900,-0.003,-0.004,0.000,-34.200,30.450,-34.350,0.561,-2.030,49.302,
108138,Tag 0,2.979,1.897,0.388,null,3.80,4.89,4.91,null,null,null,null,null,0.01,-0.488,9.776,-32.25,30.3,-35.25,0,0,0,-2.031,0.566,49.306,0.010,-0.488,9.776,-0.001,-0.001,0.005,-32.250,30.300,-35.250,0.566,-2.031,49.306,
108250,Tag 0,2.857,1.822,0.520,4.39,3.80,4.84,4.85,null,null,null,null,null,-0.086,-0.397,9.867,-32.55,30.3,-32.25,0,0,0,-2.002,0.572,49.305,-0.086,-0.397,9.867,-0.003,-0.004,-0.003,-32.550,30.300,-32.250,0.572,-2.002,49.305,
108362,Tag 0,2.985,1.960,0.511,4.41,3.81,4.40,4.86,null,null,null,null,null,-0.043,-0.249,9.752,-35.7,30.15,-34.35,0,0,0,-1.996,0.572,49.306,-0.043,-0.249,9.752,0.000,0.002,0.003,-35.700,30.150,-34.350,0.572,-1.996,49.306,
108474,Tag 0,2.984,2.225,0.764,4.44,3.83,4.80,4.92,null,null,null,null,null,-0.024,-0.239,9.824,-32.55,31.5,-35.25,0,0,0,-1.997,0.573,49.306,-0.024,-0.239,9.824,0.006,0.000,-0.001,-32.550,31.500,-35.250,0.573,-1.997,49.306,
108586,Tag 0,2.987,2.055,0.565,4.39,3.81,4.16,4.88,null,null,null,null,null,-0.163,-0.349,9.814,-32.55,29.85,-34.5,0,0,0,-1.986,0.57,49.301,-0.163,-0.349,9.814,0.000,0.000,-0.004,-32.550,29.850,-34.500,0.570,-1.986,49.301,
108698,Tag 0,2.981,2.364,0.834,4.35,3.80,5.13,4.86,null,null,null,null,null,-0.014,-0.263,9.91,-32.55,28.65,-35.25,0,0,0,-1.991,0.563,49.301,-0.014,-0.263,9.910,-0.005,-0.001,0.007,-32.550,28.650,-35.250,0.563,-1.991,49.301,
108810,Tag 0,2.975,2.131,0.596,4.39,3.80,4.52,4.84,null,null,null,null,null,0,-0.301,9.924,-34.65,28.5,-34.65,0,0,0,-1.993,0.562,49.299,0.000,-0.301,9.924,-0.001,0.001,0.002,-34.650,28.500,-34.650,0.562,-1.993,49.299,
108922,Tag 0,2.984,2.361,0.795,4.41,3.78,5.12,4.91,null,null,null,null,null,-0.196,-0.273,9.891,-31.65,30.15,-34.35,0,0,0,-1.991,0.567,49.299,-0.196,-0.273,9.891,0.006,0.004,-0.002,-31.650,30.150,-34.350,0.567,-1.991,49.299,
109035,Tag 0,2.995,2.050,0.523,4.39,3.85,5.11,4.87,null,null,null,null,null,-0.038,-0.364,9.891,-32.7,29.7,-33.9,0,0,0,-1.994,0.565,49.299,-0.038,-0.364,9.891,0.004,0.004,-0.001,-32.700,29.700,-33.900,0.565,-1.994,49.299,
109147,Tag 0,2.963,1.959,0.454,4.39,3.79,4.41,4.84,null,null,null,null,null,-0.033,-0.354,9.824,-33.9,30.15,-33.6,0,0,0,-1.993,0.564,49.299,-0.033,-0.354,9.824,-0.005,-0.002,0.002,-33.900,30.150,-33.600,0.564,-1.993,49.299,
109259,Tag 0,2.978,2.126,0.619,4.42,3.81,5.09,4.81,null,null,null,null,null,-0.191,-0.416,9.8,-31.5,30.6,-33.75,0,0,0,-2.007,0.558,49.298,-0.191,-0.416,9.800,-0.004,-0.006,0.003,-31.500,30.600,-33.750,0.558,-2.007,49.298,
109371,Tag 0,2.994,1.983,0.469,4.36,3.82,4.95,4.88,null,null,null,null,null,-0.01,-0.34,9.848,-31.5,28.65,-35.55,0,0,0,-2.004,0.557,49.298,-0.010,-0.340,9.848,0.004,0.004,-0.004,-31.500,28.650,-35.550,0.557,-2.004,49.298,
109483,Tag 0,2.969,1.897,0.394,4.41,3.76,4.62,4.89,null,null,null,null,null,-0.134,-0.282,9.824,-33.3,29.1,-34.95,0,0,0,-1.987,0.562,49.297,-0.134,-0.282,9.824,0.001,0.000,-0.002,-33.300,29.100,-34.950,0.562,-1.987,49.297,
109595,Tag 0,2.992,2.109,0.588,4.43,3.77,3.96,4.91,null,null,null,null,null,-0.105,-0.378,9.767,-32.25,29.85,-36.3,0,0,0,-1.966,0.569,49.295,-0.105,-0.378,9.767,0.002,-0.002,-0.001,-32.250,29.850,-36.300,0.569,-1.966,49.295,
109707,Tag 0,3.016,2.409,0.942,4.41,3.79,3.80,4.85,null,null,null,null,null,0.048,-0.297,9.881,-32.7,29.25,-36.6,0,0,0,-1.975,0.556,49.298,0.048,-0.297,9.881,0.002,0.007,0.001,-32.700,29.250,-36.600,0.556,-1.975,49.298,
109819,Tag 0,3.012,2.539,1.158,4.41,3.78,4.33,4.87,null,null,null,null,null,-0.091,-0.325,9.829,-32.4,27.75,-35.1,0,0,0,-1.964,0.573,49.295,-0.091,-0.325,9.829,0.006,-0.004,0.001,-32.400,27.750,-35.100,0.573,-1.964,49.295,
109930,Tag 0,3.018,2.586,1.125,4.45,3.79,4.01,4.82,null,null,null,null,null,-0.105,-0.368,9.8,-33.45,29.25,-31.8,0,0,0,-1.957,0.571,49.295,-0.105,-0.368,9.800,-0.002,-0.001,-0.004,-33.450,29.250,-31.800,0.571,-1.957,49.295,
110042,Tag 0,3.033,2.803,1.408,4.41,3.79,3.73,4.84,null,null,null,null,null,-0.172,-0.33,9.833,-34.65,28.5,-33.6,0,0,0,-1.941,0.587,49.294,-0.172,-0.330,9.833,0.010,0.006,-0.003,-34.650,28.500,-33.600,0.587,-1.941,49.294,
110154,Tag 0,3.018,2.956,1.716,4.39,3.82,3.85,4.87,null,null,null,null,null,-0.158,-0.249,9.915,-33.75,28.35,-34.95,0,0,0,-1.956,0.586,49.295,-0.158,-0.249,9.915,-0.007,0.002,-0.004,-33.750,28.350,-34.950,0.586,-1.956,49.295,
110266,Tag 0,3.000,2.941,1.659,4.35,3.85,3.72,4.90,null,null,null,null,null,-0.062,-0.388,9.977,-33,29.85,-34.5,0,0,0,-1.947,0.593,49.295,-0.062,-0.388,9.977,0.001,-0.002,-0.001,-33.000,29.850,-34.500,0.593,-1.947,49.295,
110378,Tag 0,2.976,2.958,1.695,4.41,3.80,4.22,4.88,null,null,null,null,null,-0.22,-0.397,9.829,-33,29.1,-34.95,0,0,0,-1.956,0.592,49.302,-0.220,-0.397,9.829,0.004,-0.005,0.003,-33.000,29.100,-34.950,0.592,-1.956,49.302,
110490,Tag 0,2.995,2.872,1.535,4.39,3.77,4.17,4.86,null,null,null,null,null,-0.12,-0.388,9.944,-33.15,28.95,-34.65,0,0,0,-1.958,0.592,49.302,-0.120,-0.388,9.944,-0.008,-0.005,0.003,-33.150,28.950,-34.650,0.592,-1.958,49.302,
110602,Tag 0,2.995,2.832,1.502,4.42,3.78,4.43,4.81,null,null,null,null,null,-0.096,-0.263,9.939,-31.05,30.3,-34.5,0,0,0,-1.96,0.585,49.302,-0.096,-0.263,9.939,0.005,0.002,-0.003,-31.050,30.300,-34.500,0.585,-1.960,49.302,
110714,Tag 0,3.000,2.697,1.265,4.31,3.78,4.73,4.88,null,null,null,null,null,-0.096,-0.435,9.786,-30.75,30.3,-34.2,0,0,0,-1.966,0.585,49.301,-0.096,-0.435,9.786,0.002,0.005,0.003,-30.750,30.300,-34.200,0.585,-1.966,49.301,
110827,Tag 0,2.966,2.491,1.013,4.40,3.76,4.74,4.86,null,null,null,null,null,-0.191,-0.33,9.805,-32.7,29.25,-33.9,0,0,0,-1.971,0.598,49.301,-0.191,-0.330,9.805,0.005,0.002,0.000,-32.700,29.250,-33.900,0.598,-1.971,49.301,
110939,Tag 0,3.013,2.384,0.868,4.47,3.75,5.15,4.86,null,null,null,null,null,-0.091,-0.244,9.987,-32.25,29.85,-35.55,0,0,0,-2.003,0.587,49.304,-0.091,-0.244,9.987,-0.012,-0.005,0.002,-32.250,29.850,-35.550,0.587,-2.003,49.304,
111051,Tag 0,3.036,2.161,0.658,4.37,3.74,4.88,4.85,null,null,null,null,null,-0.048,-0.383,9.805,-33.15,28.95,-32.55,0,0,0,-1.981,0.581,49.302,-0.048,-0.383,9.805,0.002,0.000,-0.001,-33.150,28.950,-32.550,0.581,-1.981,49.302,
111163,Tag 0,3.017,2.092,0.615,4.35,3.75,4.87,4.91,null,null,null,null,null,0.067,-0.34,9.977,-32.7,28.2,-33.6,0,0,0,-1.963,0.582,49.302,0.067,-0.340,9.977,0.002,0.000,-0.002,-32.700,28.200,-33.600,0.582,-1.963,49.302,
111275,Tag 0,3.001,2.047,0.589,4.42,3.74,5.19,4.91,null,null,null,null,null,-0.005,-0.34,9.872,-33,29.1,-35.25,0,0,0,-1.967,0.578,49.3,-0.005,-0.340,9.872,0.001,-0.001,0.000,-33.000,29.100,-35.250,0.578,-1.967,49.300,
111387,Tag 0,3.035,1.913,0.455,4.38,3.74,5.19,4.85,null,null,null,null,null,-0.043,-0.392,9.857,-31.65,29.25,-34.65,0,0,0,-1.97,0.576,49.298,-0.043,-0.392,9.857,-0.001,0.004,0.001,-31.650,29.250,-34.650,0.576,-1.970,49.298,
111499,Tag 0,3.026,1.837,0.398,4.42,3.76,5.18,4.90,null,null,null,null,null,-0.062,-0.392,9.92,-32.25,28.65,-34.2,0,0,0,-1.972,0.57,49.298,-0.062,-0.392,9.920,-0.004,-0.002,-0.001,-32.250,28.650,-34.200,0.570,-1.972,49.298,
111611,Tag 0,3.027,1.830,0.391,4.43,3.74,4.93,4.85,null,null,null,null,null,-0.258,-0.455,9.896,-33,28.35,-34.95,0,0,0,-1.974,0.569,49.298,-0.258,-0.455,9.896,0.009,-0.006,0.000,-33.000,28.350,-34.950,0.569,-1.974,49.298,
111722,Tag 0,3.044,1.895,0.432,4.39,3.73,5.09,4.91,null,null,null,null,null,-0.01,-0.321,9.886,-34.2,28.5,-33.3,0,0,0,-1.984,0.56,49.3,-0.010,-0.321,9.886,0.005,0.002,0.000,-34.200,28.500,-33.300,0.560,-1.984,49.300,
111834,Tag 0,3.041,1.801,0.376,4.39,3.74,4.65,4.81,null,null,null,null,null,0.024,-0.345,9.9,-34.5,29.1,-33.75,0,0,0,-2.011,0.542,49.3,0.024,-0.345,9.900,0.001,0.000,0.003,-34.500,29.100,-33.750,0.542,-2.011,49.300,
111946,Tag 0,3.033,1.976,0.513,4.41,3.74,5.17,4.84,null,null,null,null,null,-0.12,-0.354,9.805,-32.25,29.1,-33.75,0,0,0,-2.022,0.539,49.303,-0.120,-0.354,9.805,-0.000,0.005,0.003,-32.250,29.100,-33.750,0.539,-2.022,49.303,
112058,Tag 0,3.042,1.854,0.411,4.39,3.75,4.38,4.88,null,null,null,null,null,0,-0.34,9.857,-34.05,29.1,-33.45,0,0,0,-2.021,0.532,49.3,0.000,-0.340,9.857,-0.004,0.008,-0.002,-34.050,29.100,-33.450,0.532,-2.021,49.300,
112170,Tag 0,3.032,2.160,0.689,4.32,3.79,4.46,4.88,null,null,null,null,null,-0.024,-0.349,9.767,-34.05,28.65,-32.7,0,0,0,-2.019,0.534,49.297,-0.024,-0.349,9.767,-0.001,0.000,0.003,-34.050,28.650,-32.700,0.534,-2.019,49.297,
112282,Tag 0,3.003,2.214,0.745,4.33,3.87,5.15,4.87,null,null,null,null,null,-0.019,-0.268,9.867,-31.65,30.15,-33.9,0,0,0,-2.005,0.542,49.295,-0.019,-0.268,9.867,-0.000,-0.004,-0.004,-31.650,30.150,-33.900,0.542,-2.005,49.295,
112394,Tag 0,2.964,2.034,0.569,4.34,3.79,5.16,4.85,null,null,null,null,null,-0.01,-0.306,9.833,-33.45,30.15,-35.85,0,0,0,-2.01,0.547,49.298,-0.010,-0.306,9.833,-0.005,0.002,-0.004,-33.450,30.150,-35.850,0.547,-2.010,49.298,
112507,Tag 0,2.961,1.898,0.471,4.38,3.79,5.12,4.90,null,null,null,null,null,0.062,-0.258,9.948,-33,30.3,-34.95,0,0,0,-2.004,0.551,49.298,0.062,-0.258,9.948,0.004,0.005,0.003,-33.000,30.300,-34.950,0.551,-2.004,49.298,
112619,Tag 0,2.960,1.923,0.475,4.42,3.78,4.82,4.91,null,null,null,null,null,-0.163,-0.397,9.996,-31.5,30.3,-35.25,0,0,0,-2,0.551,49.298,-0.163,-0.397,9.996,0.003,0.000,0.001,-31.500,30.300,-35.250,0.551,-2.000,49.298,
112731,Tag 0,2.970,1.944,0.457,4.38,3.79,3.98,4.85,null,null,null,null,null,-0.11,-0.416,9.881,-32.4,28.5,-33.3,0,0,0,-2.003,0.55,49.298,-0.110,-0.416,9.881,-0.001,-0.001,0.001,-32.400,28.500,-33.300,0.550,-2.003,49.298,
112843,Tag 0,2.972,2.121,0.686,4.43,3.82,4.85,4.83,null,null,null,null,null,-0.072,-0.378,9.848,-33.3,29.55,-35.25,0,0,0,-2.002,0.547,49.298,-0.072,-0.378,9.848,-0.001,-0.005,0.002,-33.300,29.550,-35.250,0.547,-2.002,49.298,
112955,Tag 0,2.992,2.037,0.492,4.42,3.79,4.41,4.87,null,null,null,null,null,-0.062,-0.407,9.891,-33.9,29.25,-35.4,0,0,0,-2.01,0.552,49.298,-0.062,-0.407,9.891,-0.001,0.000,0.002,-33.900,29.250,-35.400,0.552,-2.010,49.298,
113067,Tag 0,3.004,2.314,0.759,4.40,3.75,5.10,4.93,null,null,null,null,null,-0.177,-0.402,9.972,-33,27.6,-34.5,0,0,0,-2.013,0.558,49.298,-0.177,-0.402,9.972,0.002,-0.001,-0.004,-33.000,27.600,-34.500,0.558,-2.013,49.298,
113179,Tag 0,3.018,2.146,0.615,4.40,3.79,4.54,4.86,null,null,null,null,null,-0.153,-0.392,9.881,-32.4,30.15,-34.65,0,0,0,-2.001,0.56,49.296,-0.153,-0.392,9.881,-0.001,-0.003,-0.003,-32.400,30.150,-34.650,0.560,-2.001,49.296,
113291,Tag 0,3.005,2.342,0.785,4.40,3.79,5.15,4.86,null,null,null,null,null,-0.187,-0.397,9.877,-33.15,29.25,-35.1,0,0,0,-2,0.56,49.296,-0.187,-0.397,9.877,0.004,-0.002,0.001,-33.150,29.250,-35.100,0.560,-2.000,49.296,
113402,Tag 0,3.005,2.026,0.515,4.43,3.81,3.70,4.88,null,null,null,null,null,-0.086,-0.392,9.877,-32.7,29.7,-34.65,0,0,0,-1.996,0.556,49.296,-0.086,-0.392,9.877,-0.005,-0.003,-0.005,-32.700,29.700,-34.650,0.556,-1.996,49.296,
113514,Tag 0,3.009,2.453,1.047,4.42,3.82,4.63,4.85,null,null,null,null,null,0.005,-0.359,9.776,-32.4,29.7,-33.9,0,0,0,-2.018,0.549,49.297,0.005,-0.359,9.776,-0.005,0.005,0.001,-32.400,29.700,-33.900,0.549,-2.018,49.297,
113626,Tag 0,3.001,2.208,0.661,4.39,3.83,4.45,4.91,null,null,null,null,null,-0.077,-0.426,9.934,-33.45,28.95,-34.65,0,0,0,-1.996,0.551,49.296,-0.077,-0.426,9.934,-0.004,0.007,0.001,-33.450,28.950,-34.650,0.551,-1.996,49.296,
113738,Tag 0,2.988,2.394,0.822,4.39,3.82,3.88,4.92,null,null,null,null,null,-0.057,-0.368,9.915,-33.15,29.7,-33.3,0,0,0,-2.008,0.539,49.298,-0.057,-0.368,9.915,-0.000,0.004,0.002,-33.150,29.700,-33.300,0.539,-2.008,49.298,
113850,Tag 0,2.982,2.650,1.204,4.42,3.79,4.16,4.95,null,null,null,null,null,0.019,-0.249,9.958,-32.7,27.75,-32.1,0,0,0,-2.014,0.532,49.298,0.019,-0.249,9.958,0.003,-0.002,0.001,-32.700,27.750,-32.100,0.532,-2.014,49.298,
113962,Tag 0,2.997,2.703,1.253,4.37,3.74,4.70,4.98,null,null,null,null,null,-0.067,-0.325,9.967,-34.05,29.1,-34.2,0,0,0,-2.013,0.543,49.299,-0.067,-0.325,9.967,0.011,0.004,-0.001,-34.050,29.100,-34.200,0.543,-2.013,49.299,
114074,Tag 0,2.996,2.420,0.895,4.37,3.80,4.46,4.84,null,null,null,null,null,-0.091,-0.349,9.91,-31.95,28.5,-35.1,0,0,0,-2.005,0.541,49.296,-0.091,-0.349,9.910,-0.004,-0.002,0.001,-31.950,28.500,-35.100,0.541,-2.005,49.296,
114186,Tag 0,2.978,2.503,0.981,4.34,3.82,3.71,4.88,null,null,null,null,null,-0.019,-0.45,9.972,-31.95,30.9,-32.85,0,0,0,-2.017,0.537,49.299,-0.019,-0.450,9.972,-0.002,0.000,-0.002,-31.950,30.900,-32.850,0.537,-2.017,49.299,
114299,Tag 0,2.967,2.768,1.415,4.33,3.79,3.76,4.86,null,null,null,null,null,-0.067,-0.301,9.877,-32.7,31.65,-34.65,0,0,0,-2.035,0.531,49.299,-0.067,-0.301,9.877,0.010,0.003,0.001,-32.700,31.650,-34.650,0.531,-2.035,49.299,
114411,Tag 0,2.964,2.767,1.460,4.40,3.76,4.00,4.90,null,null,null,null,null,-0.072,-0.34,9.924,-32.7,29.25,-34.65,0,0,0,-2.028,0.533,49.3,-0.072,-0.340,9.924,-0.003,-0.002,-0.002,-32.700,29.250,-34.650,0.533,-2.028,49.300,
114523,Tag 0,2.985,2.764,1.446,4.35,3.31,4.46,4.88,null,null,null,null,null,-0.019,-0.368,9.886,-33,28.35,-36.3,0,0,0,-2.037,0.525,49.299,-0.019,-0.368,9.886,0.002,0.000,0.001,-33.000,28.350,-36.300,0.525,-2.037,49.299,
114635,Tag 0,3.056,2.656,1.587,4.40,3.83,3.72,4.85,null,null,null,null,null,-0.287,-0.244,9.92,-32.4,29.7,-35.85,0,0,0,-2.019,0.537,49.302,-0.287,-0.244,9.920,-0.005,0.002,0.002,-32.400,29.700,-35.850,0.537,-2.019,49.302,
114747,Tag 0,2.975,2.964,1.787,4.35,3.72,3.76,4.88,null,null,null,null,null,-0.182,-0.297,10.039,-31.95,30.15,-34.65,0,0,0,-2.018,0.534,49.302,-0.182,-0.297,10.039,0.007,0.004,0.004,-31.950,30.150,-34.650,0.534,-2.018,49.302,
114859,Tag 0,3.002,2.939,1.815,4.37,3.79,4.48,4.86,null,null,null,null,null,0.019,-0.368,9.795,-33.3,28.65,-33.45,0,0,0,-2.013,0.537,49.302,0.019,-0.368,9.795,0.000,0.002,0.002,-33.300,28.650,-33.450,0.537,-2.013,49.302,
114971,Tag 0,2.994,2.655,1.447,4.33,3.79,4.45,4.91,null,null,null,null,null,-0.177,-0.335,9.877,-33,29.85,-34.2,0,0,0,-1.999,0.541,49.302,-0.177,-0.335,9.877,-0.001,0.003,-0.003,-33.000,29.850,-34.200,0.541,-1.999,49.302,
115083,Tag 0,2.972,2.545,1.299,4.47,3.79,4.90,4.94,null,null,null,null,null,-0.206,-0.316,9.867,-32.25,29.1,-35.25,0,0,0,-1.993,0.528,49.302,-0.206,-0.316,9.867,-0.002,-0.002,-0.003,-32.250,29.100,-35.250,0.528,-1.993,49.302,
115194,Tag 0,3.003,2.468,1.047,4.39,3.79,4.54,4.84,null,null,null,null,null,-0.153,-0.445,9.767,-33,28.35,-34.95,0,0,0,-1.998,0.531,49.302,-0.153,-0.445,9.767,0.006,0.003,0.004,-33.000,28.350,-34.950,0.531,-1.998,49.302,
115306,Tag 0,2.990,2.382,0.860,4.38,3.79,3.97,4.80,null,null,null,null,null,-0.029,-0.321,9.915,-32.25,30.3,-36.3,0,0,0,-1.998,0.535,49.302,-0.029,-0.321,9.915,-0.003,0.002,0.006,-32.250,30.300,-36.300,0.535,-1.998,49.302,
115418,Tag 0,2.981,2.501,1.032,4.46,3.79,5.17,4.91,null,null,null,null,null,-0.096,-0.215,9.929,-33.45,27.3,-34.65,0,0,0,-1.993,0.538,49.298,-0.096,-0.215,9.929,0.009,0.000,-0.007,-33.450,27.300,-34.650,0.538,-1.993,49.298,
115530,Tag 0,3.019,2.168,0.636,4.38,3.75,4.74,4.89,null,null,null,null,null,-0.057,-0.359,9.814,-32.25,29.1,-34.2,0,0,0,-1.995,0.534,49.298,-0.057,-0.359,9.814,0.005,-0.001,-0.002,-32.250,29.100,-34.200,0.534,-1.995,49.298,
115642,Tag 0,3.016,2.201,0.672,4.40,3.80,4.67,4.88,null,null,null,null,null,-0.225,-0.368,9.877,-33.9,28.5,-34.65,0,0,0,-2.001,0.544,49.298,-0.225,-0.368,9.877,0.003,0.003,0.001,-33.900,28.500,-34.650,0.544,-2.001,49.298,
115754,Tag 0,2.997,2.262,0.723,4.34,3.81,4.42,4.84,null,null,null,null,null,-0.024,-0.258,9.872,-32.25,28.65,-34.95,0,0,0,-2,0.551,49.298,-0.024,-0.258,9.872,-0.001,-0.006,0.000,-32.250,28.650,-34.950,0.551,-2.000,49.298,
115866,Tag 0,2.979,2.322,0.802,4.40,3.79,4.14,4.91,null,null,null,null,null,-0.091,-0.402,9.805,-33.9,30.45,-32.85,0,0,0,-2.011,0.552,49.298,-0.091,-0.402,9.805,0.008,0.002,-0.001,-33.900,30.450,-32.850,0.552,-2.011,49.298,
115978,Tag 0,3.001,2.395,0.893,4.35,3.79,3.74,4.86,null,null,null,null,null,-0.139,-0.383,9.8,-34.2,29.25,-31.8,0,0,0,-2.021,0.549,49.299,-0.139,-0.383,9.800,-0.003,0.003,0.001,-34.200,29.250,-31.800,0.549,-2.021,49.299,
116091,Tag 0,2.976,2.600,1.197,4.34,3.81,4.45,4.89,null,null,null,null,null,-0.22,-0.278,9.838,-32.4,32.4,-35.85,0,0,0,-2.018,0.545,49.3,-0.220,-0.278,9.838,-0.001,-0.002,0.001,-32.400,32.400,-35.850,0.545,-2.018,49.300,
116203,Tag 0,2.952,2.489,0.994,4.38,3.86,3.71,4.91,null,null,null,null,null,0.005,-0.445,9.924,-33.15,28.95,-34.65,0,0,0,-2.021,0.552,49.3,0.005,-0.445,9.924,0.002,-0.002,0.000,-33.150,28.950,-34.650,0.552,-2.021,49.300,
116315,Tag 0,2.936,2.797,1.470,4.34,3.79,4.40,4.86,null,null,null,null,null,0.01,-0.359,9.953,-34.05,29.55,-34.5,0,0,0,-2.018,0.549,49.3,0.010,-0.359,9.953,-0.002,-0.001,0.001,-34.050,29.550,-34.500,0.549,-2.018,49.300,
116427,Tag 0,2.945,2.652,1.261,4.36,3.82,5.12,4.92,null,null,null,null,null,-0.129,-0.383,9.881,-33.15,30.45,-35.4,0,0,0,-2.023,0.551,49.3,-0.129,-0.383,9.881,0.000,0.000,0.002,-33.150,30.450,-35.400,0.551,-2.023,49.300,
116539,Tag 0,2.941,2.405,1.002,4.34,3.77,4.50,4.89,null,null,null,null,null,-0.057,-0.254,9.896,-33.45,29.25,-34.65,0,0,0,-2.016,0.547,49.3,-0.057,-0.254,9.896,-0.003,0.003,-0.001,-33.450,29.250,-34.650,0.547,-2.016,49.300,
116651,Tag 0,2.945,2.391,0.901,4.39,3.81,4.41,4.83,null,null,null,null,null,-0.215,-0.273,9.91,-31.65,28.95,-33.9,0,0,0,-2.003,0.554,49.3,-0.215,-0.273,9.910,0.013,0.006,-0.001,-31.650,28.950,-33.900,0.554,-2.003,49.300,
116763,Tag 0,2.956,2.442,0.928,4.35,3.86,4.12,4.91,null,null,null,null,null,-0.067,-0.349,9.953,-34.2,30.15,-35.1,0,0,0,-2.004,0.555,49.299,-0.067,-0.349,9.953,0.004,-0.005,0.002,-34.200,30.150,-35.100,0.555,-2.004,49.299,
116875,Tag 0,2.938,2.495,0.995,4.40,3.85,5.12,4.92,null,null,null,null,null,-0.153,-0.34,9.891,-34.65,30.15,-33.9,0,0,0,-2.012,0.55,49.3,-0.153,-0.340,9.891,-0.001,-0.003,0.006,-34.650,30.150,-33.900,0.550,-2.012,49.300,
116986,Tag 0,2.953,2.117,0.606,4.39,3.79,5.13,4.86,null,null,null,null,null,-0.201,-0.383,9.996,-32.4,29.25,-34.35,0,0,0,-2.027,0.542,49.3,-0.201,-0.383,9.996,-0.001,0.006,-0.001,-32.400,29.250,-34.350,0.542,-2.027,49.300,
